FIPS,Winter,Storm,Flood,Fire,Heat,Drought,Hurricane,pct_Winter,pct_Storm,pct_Flood,pct_Fire,pct_Heat,pct_Drought,pct_Hurricane
19093,127,163,19,0,10,15,1,211.66666666666666,83.16326530612244,63.33333333333333,0.0,333.33333333333337,166.66666666666669,100.0
19095,155,199,64,0,5,16,1,258.33333333333337,101.53061224489797,213.33333333333334,0.0,166.66666666666669,177.77777777777777,100.0
19097,162,173,39,0,4,13,1,270.0,88.26530612244898,130.0,0.0,133.33333333333331,144.44444444444443,100.0
19099,79,375,55,0,3,10,1,131.66666666666666,191.32653061224488,183.33333333333331,0.0,100.0,111.11111111111111,100.0
19101,127,168,17,0,5,17,1,211.66666666666666,85.71428571428571,56.666666666666664,0.0,166.66666666666669,188.88888888888889,100.0
19103,158,334,62,0,5,15,1,263.3333333333333,170.40816326530611,206.66666666666669,0.0,166.66666666666669,166.66666666666669,100.0
19105,168,277,51,0,4,15,1,280.0,141.32653061224488,170.0,0.0,133.33333333333331,166.66666666666669,100.0
19107,137,131,37,0,5,18,1,228.33333333333331,66.83673469387756,123.33333333333334,0.0,166.66666666666669,200.0,100.0
19109,110,339,78,0,3,7,1,183.33333333333331,172.9591836734694,260.0,0.0,100.0,77.77777777777779,100.0
19111,127,253,67,0,4,16,1,211.66666666666666,129.08163265306123,223.33333333333334,0.0,133.33333333333331,177.77777777777777,100.0
19113,172,656,71,0,4,13,1,286.6666666666667,334.6938775510204,236.66666666666666,0.0,133.33333333333331,144.44444444444443,100.0
19115,136,110,69,0,5,17,1,226.66666666666666,56.12244897959183,229.99999999999997,0.0,166.66666666666669,188.88888888888889,100.0
19117,76,163,105,0,3,16,1,126.66666666666666,83.16326530612244,350.0,0.0,100.0,177.77777777777777,100.0
19119,158,212,58,1,10,15,1,263.3333333333333,108.16326530612245,193.33333333333334,100.0,333.33333333333337,166.66666666666669,100.0
19121,81,265,51,0,3,13,1,135.0,135.20408163265304,170.0,0.0,100.0,144.44444444444443,100.0
19123,70,230,137,0,3,13,1,116.66666666666667,117.34693877551021,456.66666666666663,0.0,100.0,144.44444444444443,100.0
19125,78,414,132,0,3,15,1,130.0,211.22448979591834,440.00000000000006,0.0,100.0,166.66666666666669,100.0
19127,80,320,81,0,3,9,1,133.33333333333331,163.26530612244898,270.0,0.0,100.0,100.0,100.0
19129,81,180,23,0,19,10,1,135.0,91.83673469387756,76.66666666666667,0.0,633.3333333333333,111.11111111111111,100.0
19131,101,161,38,0,8,10,1,168.33333333333334,82.14285714285714,126.66666666666666,0.0,266.66666666666663,111.11111111111111,100.0
19133,102,195,18,0,10,10,1,170.0,99.48979591836735,60.0,0.0,333.33333333333337,111.11111111111111,100.0
19135,73,131,63,0,3,17,1,121.66666666666666,66.83673469387756,210.0,0.0,100.0,188.88888888888889,100.0
19137,71,146,27,0,19,4,1,118.33333333333333,74.48979591836735,90.0,0.0,633.3333333333333,44.44444444444444,100.0
19139,144,249,63,0,5,15,1,240.0,127.04081632653062,210.0,0.0,166.66666666666669,166.66666666666669,100.0
19141,148,238,46,3,9,15,1,246.66666666666669,121.42857142857142,153.33333333333334,300.0,300.0,166.66666666666669,100.0
19143,164,148,8,2,9,15,1,273.3333333333333,75.51020408163265,26.666666666666668,200.0,300.0,166.66666666666669,100.0
19145,68,205,23,0,20,4,1,113.33333333333333,104.59183673469387,76.66666666666667,0.0,666.6666666666667,44.44444444444444,100.0
19147,99,217,53,0,3,7,1,165.0,110.71428571428572,176.66666666666666,0.0,100.0,77.77777777777779,100.0
19149,123,322,91,0,10,15,1,204.99999999999997,164.28571428571428,303.3333333333333,0.0,333.33333333333337,166.66666666666669,100.0
19151,97,243,42,0,3,8,1,161.66666666666666,123.9795918367347,140.0,0.0,100.0,88.88888888888889,100.0
19153,88,1274,262,0,5,10,1,146.66666666666666,650.0,873.3333333333333,0.0,166.66666666666669,111.11111111111111,100.0
19155,106,268,36,1,17,10,1,176.66666666666666,136.73469387755102,120.0,100.0,566.6666666666667,111.11111111111111,100.0
19157,76,244,34,1,3,10,1,126.66666666666666,124.48979591836735,113.33333333333333,100.0,100.0,111.11111111111111,100.0
19159,75,205,31,0,3,16,1,125.0,104.59183673469387,103.33333333333334,0.0,100.0,177.77777777777777,100.0
19161,91,197,49,0,3,9,1,151.66666666666666,100.51020408163265,163.33333333333334,0.0,100.0,100.0,100.0
19163,149,494,114,1,5,15,1,248.33333333333334,252.0408163265306,380.0,100.0,166.66666666666669,166.66666666666669,100.0
19165,96,199,5,0,12,10,1,160.0,101.53061224489797,16.666666666666664,0.0,400.0,111.11111111111111,100.0
19167,144,327,91,1,10,15,1,240.0,166.83673469387753,303.3333333333333,100.0,333.33333333333337,166.66666666666669,100.0
19169,92,701,122,0,3,9,1,153.33333333333334,357.65306122448976,406.66666666666663,0.0,100.0,100.0,100.0
19171,85,240,49,0,3,9,1,141.66666666666669,122.44897959183673,163.33333333333334,0.0,100.0,100.0,100.0
19173,71,315,34,0,3,10,1,118.33333333333333,160.71428571428572,113.33333333333333,0.0,100.0,111.11111111111111,100.0
19175,78,262,38,0,3,13,1,130.0,133.67346938775512,126.66666666666666,0.0,100.0,144.44444444444443,100.0
19177,129,168,33,0,5,17,1,215.0,85.71428571428571,110.00000000000001,0.0,166.66666666666669,188.88888888888889,100.0
19179,69,314,106,0,3,17,1,114.99999999999999,160.20408163265304,353.3333333333333,0.0,100.0,188.88888888888889,100.0
19181,76,498,129,0,3,13,1,126.66666666666666,254.08163265306123,430.0,0.0,100.0,144.44444444444443,100.0
19183,139,197,54,0,5,17,1,231.66666666666669,100.51020408163265,180.0,0.0,166.66666666666669,188.88888888888889,100.0
19185,70,178,86,0,3,15,1,116.66666666666667,90.81632653061224,286.6666666666667,0.0,100.0,166.66666666666669,100.0
19187,98,477,137,0,3,7,1,163.33333333333334,243.3673469387755,456.66666666666663,0.0,100.0,77.77777777777779,100.0
19189,105,235,37,0,3,6,1,175.0,119.89795918367348,123.33333333333334,0.0,100.0,66.66666666666666,100.0
19191,105,277,54,0,9,6,1,175.0,141.32653061224488,180.0,0.0,300.0,66.66666666666666,100.0
19193,118,512,59,0,11,15,1,196.66666666666666,261.2244897959184,196.66666666666666,0.0,366.66666666666663,166.66666666666669,100.0
19195,103,202,43,0,3,6,1,171.66666666666666,103.0612244897959,143.33333333333334,0.0,100.0,66.66666666666666,100.0
19197,103,227,59,0,3,7,1,171.66666666666666,115.81632653061224,196.66666666666666,0.0,100.0,77.77777777777779,100.0
20001,39,237,46,0,12,20,1,65.0,120.91836734693877,153.33333333333334,0.0,400.0,222.22222222222223,100.0
20003,60,225,61,0,22,11,1,100.0,114.79591836734696,203.33333333333331,0.0,733.3333333333333,122.22222222222223,100.0
20005,43,147,55,0,13,13,1,71.66666666666667,75.0,183.33333333333331,0.0,433.3333333333333,144.44444444444443,100.0
20007,61,549,20,1,0,3,1,101.66666666666666,280.1020408163265,66.66666666666666,100.0,0.0,33.33333333333333,100.0
20009,43,644,45,0,8,30,1,71.66666666666667,328.57142857142856,150.0,0.0,266.66666666666663,333.33333333333337,100.0
20011,30,259,74,1,9,21,1,50.0,132.14285714285714,246.66666666666669,100.0,300.0,233.33333333333334,100.0
20013,74,273,28,0,17,10,1,123.33333333333334,139.28571428571428,93.33333333333333,0.0,566.6666666666667,111.11111111111111,100.0
20015,49,1105,111,1,14,32,1,81.66666666666667,563.7755102040816,370.0,100.0,466.6666666666667,355.55555555555554,100.0
20017,33,191,23,0,10,28,1,55.00000000000001,97.44897959183673,76.66666666666667,0.0,333.33333333333337,311.11111111111114,100.0
20019,36,311,29,0,13,22,1,60.0,158.67346938775512,96.66666666666667,0.0,433.3333333333333,244.44444444444446,100.0
20021,33,341,145,3,9,20,1,55.00000000000001,173.9795918367347,483.3333333333333,300.0,300.0,222.22222222222223,100.0
20023,65,524,27,2,0,35,1,108.33333333333333,267.34693877551024,90.0,200.0,0.0,388.88888888888886,100.0
20025,67,527,9,1,0,2,1,111.66666666666667,268.8775510204082,30.0,100.0,0.0,22.22222222222222,100.0
20027,70,301,32,0,17,12,1,116.66666666666667,153.57142857142858,106.66666666666667,0.0,566.6666666666667,133.33333333333331,100.0
20029,71,397,21,0,14,11,1,118.33333333333333,202.55102040816325,70.0,0.0,466.6666666666667,122.22222222222223,100.0
20031,70,298,31,0,21,11,1,116.66666666666667,152.0408163265306,103.33333333333334,0.0,700.0,122.22222222222223,100.0
20033,60,452,13,2,0,2,1,100.0,230.6122448979592,43.333333333333336,200.0,0.0,22.22222222222222,100.0
20035,45,890,54,0,12,28,1,75.0,454.0816326530612,180.0,0.0,400.0,311.11111111111114,100.0
20037,36,332,76,0,7,20,1,60.0,169.3877551020408,253.33333333333331,0.0,233.33333333333334,222.22222222222223,100.0
20039,57,361,12,0,0,30,1,95.0,184.18367346938774,40.0,0.0,0.0,333.33333333333337,100.0
20041,76,472,45,0,18,11,1,126.66666666666666,240.81632653061226,150.0,0.0,600.0,122.22222222222223,100.0
20043,38,103,17,0,13,11,1,63.33333333333333,52.55102040816326,56.666666666666664,0.0,433.3333333333333,122.22222222222223,100.0
20045,82,531,50,0,22,11,1,136.66666666666666,270.9183673469388,166.66666666666669,0.0,733.3333333333333,122.22222222222223,100.0
20047,64,377,10,0,0,3,1,106.66666666666667,192.3469387755102,33.33333333333333,0.0,0.0,33.33333333333333,100.0
20049,39,179,30,0,13,23,1,65.0,91.3265306122449,100.0,0.0,433.3333333333333,255.55555555555554,100.0
20051,66,612,43,0,0,3,1,110.00000000000001,312.2448979591837,143.33333333333334,0.0,0.0,33.33333333333333,100.0
20053,52,399,23,1,8,30,1,86.66666666666667,203.57142857142856,76.66666666666667,100.0,266.66666666666663,333.33333333333337,100.0
20055,76,920,10,0,0,3,1,126.66666666666666,469.38775510204084,33.33333333333333,0.0,0.0,33.33333333333333,100.0
20057,82,1242,43,1,2,3,1,136.66666666666666,633.6734693877551,143.33333333333334,100.0,66.66666666666666,33.33333333333333,100.0
20059,63,358,55,0,21,11,1,105.0,182.6530612244898,183.33333333333331,0.0,700.0,122.22222222222223,100.0
20061,81,231,33,0,20,11,1,135.0,117.85714285714286,110.00000000000001,0.0,666.6666666666667,122.22222222222223,100.0
20063,52,458,38,0,0,30,1,86.66666666666667,233.6734693877551,126.66666666666666,0.0,0.0,333.33333333333337,100.0
20065,48,399,21,0,0,30,1,80.0,203.57142857142856,70.0,0.0,0.0,333.33333333333337,100.0
20067,64,419,8,0,0,3,1,106.66666666666667,213.77551020408166,26.666666666666668,0.0,0.0,33.33333333333333,100.0
20069,70,620,11,0,0,3,1,116.66666666666667,316.32653061224494,36.666666666666664,0.0,0.0,33.33333333333333,100.0
20071,48,318,15,0,0,40,1,80.0,162.24489795918367,50.0,0.0,0.0,444.44444444444446,100.0
20073,40,291,41,0,11,25,1,66.66666666666666,148.46938775510205,136.66666666666666,0.0,366.66666666666663,277.77777777777777,100.0
20075,56,449,7,0,0,3,1,93.33333333333333,229.08163265306123,23.333333333333332,0.0,0.0,33.33333333333333,100.0
20077,40,452,34,0,9,33,1,66.66666666666666,230.6122448979592,113.33333333333333,0.0,300.0,366.66666666666663,100.0
20079,52,332,30,1,11,31,1,86.66666666666667,169.3877551020408,100.0,100.0,366.66666666666663,344.44444444444446,100.0
20081,66,302,4,1,0,3,1,110.00000000000001,154.08163265306123,13.333333333333334,100.0,0.0,33.33333333333333,100.0
20083,68,505,15,1,0,3,1,113.33333333333333,257.65306122448976,50.0,100.0,0.0,33.33333333333333,100.0
20085,77,292,30,0,20,10,1,128.33333333333334,148.9795918367347,100.0,0.0,666.6666666666667,111.11111111111111,100.0
20087,75,516,54,0,23,11,1,125.0,263.265306122449,180.0,0.0,766.6666666666667,122.22222222222223,100.0
20089,85,317,10,0,1,23,1,141.66666666666669,161.73469387755102,33.33333333333333,0.0,33.33333333333333,255.55555555555554,100.0
20091,55,653,101,0,18,13,1,91.66666666666666,333.16326530612247,336.6666666666667,0.0,600.0,144.44444444444443,100.0
20093,59,502,12,1,0,3,1,98.33333333333333,256.1224489795918,40.0,100.0,0.0,33.33333333333333,100.0
20095,54,517,26,1,9,33,1,90.0,263.7755102040816,86.66666666666667,100.0,300.0,366.66666666666663,100.0
20097,67,433,8,0,0,3,1,111.66666666666667,220.91836734693877,26.666666666666668,0.0,0.0,33.33333333333333,100.0
20099,33,336,51,0,13,17,1,55.00000000000001,171.42857142857142,170.0,0.0,433.3333333333333,188.88888888888889,100.0
20101,67,372,7,2,0,3,1,111.66666666666667,189.79591836734696,23.333333333333332,200.0,0.0,33.33333333333333,100.0
20103,50,409,125,0,18,13,1,83.33333333333334,208.6734693877551,416.6666666666667,0.0,600.0,144.44444444444443,100.0
20105,38,382,20,1,8,20,1,63.33333333333333,194.89795918367346,66.66666666666666,100.0,266.66666666666663,222.22222222222223,100.0
20107,47,167,51,0,15,12,1,78.33333333333333,85.20408163265306,170.0,0.0,500.0,133.33333333333331,100.0
20109,58,522,56,0,1,40,1,96.66666666666667,266.32653061224494,186.66666666666666,0.0,33.33333333333333,444.44444444444446,100.0
20111,76,460,66,0,21,11,1,126.66666666666666,234.69387755102042,220.00000000000003,0.0,700.0,122.22222222222223,100.0
20113,55,568,55,0,9,28,1,91.66666666666666,289.7959183673469,183.33333333333331,0.0,300.0,311.11111111111114,100.0
20115,50,351,33,0,10,30,1,83.33333333333334,179.08163265306123,110.00000000000001,0.0,333.33333333333337,333.33333333333337,100.0
20117,81,359,36,0,16,10,1,135.0,183.16326530612247,120.0,0.0,533.3333333333333,111.11111111111111,100.0
20119,66,529,14,0,0,3,1,110.00000000000001,269.8979591836735,46.666666666666664,0.0,0.0,33.33333333333333,100.0
20121,44,202,51,0,15,13,1,73.33333333333333,103.0612244897959,170.0,0.0,500.0,144.44444444444443,100.0
20123,72,311,18,0,1,22,1,120.0,158.67346938775512,60.0,0.0,33.33333333333333,244.44444444444446,100.0
20125,40,434,62,0,13,20,1,66.66666666666666,221.42857142857144,206.66666666666669,0.0,433.3333333333333,222.22222222222223,100.0
20127,69,302,40,0,21,11,1,114.99999999999999,154.08163265306123,133.33333333333331,0.0,700.0,122.22222222222223,100.0
20129,57,428,9,1,0,3,1,95.0,218.3673469387755,30.0,100.0,0.0,33.33333333333333,100.0
20131,76,322,32,0,17,10,1,126.66666666666666,164.28571428571428,106.66666666666667,0.0,566.6666666666667,111.11111111111111,100.0
20133,39,247,31,0,13,17,1,65.0,126.0204081632653,103.33333333333334,0.0,433.3333333333333,188.88888888888889,100.0
20135,74,543,15,1,0,3,1,123.33333333333334,277.0408163265306,50.0,100.0,0.0,33.33333333333333,100.0
20137,50,391,11,0,0,30,1,83.33333333333334,199.48979591836735,36.666666666666664,0.0,0.0,333.33333333333337,100.0
20139,73,524,60,0,21,11,1,121.66666666666666,267.34693877551024,200.0,0.0,700.0,122.22222222222223,100.0
20141,80,301,17,0,1,23,1,133.33333333333331,153.57142857142858,56.666666666666664,0.0,33.33333333333333,255.55555555555554,100.0
20143,73,413,36,0,18,11,1,121.66666666666666,210.71428571428572,120.0,0.0,600.0,122.22222222222223,100.0
20145,69,557,16,0,0,2,1,114.99999999999999,284.18367346938777,53.333333333333336,0.0,0.0,22.22222222222222,100.0
20147,78,358,16,0,1,27,1,130.0,182.6530612244898,53.333333333333336,0.0,33.33333333333333,300.0,100.0
20149,82,473,34,0,20,10,1,136.66666666666666,241.3265306122449,113.33333333333333,0.0,666.6666666666667,111.11111111111111,100.0
20151,58,692,20,0,0,2,1,96.66666666666667,353.0612244897959,66.66666666666666,0.0,0.0,22.22222222222222,100.0
20153,64,532,22,1,0,31,1,106.66666666666667,271.42857142857144,73.33333333333333,100.0,0.0,344.44444444444446,100.0
20155,63,909,48,4,10,32,1,105.0,463.7755102040816,160.0,400.0,333.33333333333337,355.55555555555554,100.0
20157,68,382,24,0,15,10,1,113.33333333333333,194.89795918367346,80.0,0.0,500.0,111.11111111111111,100.0
20159,47,389,34,1,8,30,1,78.33333333333333,198.46938775510205,113.33333333333333,100.0,266.66666666666663,333.33333333333337,100.0
20161,78,383,44,0,20,11,1,130.0,195.40816326530611,146.66666666666666,0.0,666.6666666666667,122.22222222222223,100.0
20163,74,313,19,2,1,27,1,123.33333333333334,159.6938775510204,63.33333333333333,200.0,33.33333333333333,300.0,100.0
20165,65,504,21,0,0,3,1,108.33333333333333,257.14285714285717,70.0,0.0,0.0,33.33333333333333,100.0
20167,43,626,24,1,7,23,1,71.66666666666667,319.3877551020408,80.0,100.0,233.33333333333334,255.55555555555554,100.0
20169,50,353,32,0,10,24,1,83.33333333333334,180.10204081632654,106.66666666666667,0.0,333.33333333333337,266.66666666666663,100.0
20171,67,492,7,1,0,3,1,111.66666666666667,251.0204081632653,23.333333333333332,100.0,0.0,33.33333333333333,100.0
20173,61,1653,170,0,16,34,1,101.66666666666666,843.3673469387757,566.6666666666667,0.0,533.3333333333333,377.77777777777777,100.0
20175,60,495,10,1,0,2,1,100.0,252.55102040816325,33.33333333333333,100.0,0.0,22.22222222222222,100.0
20177,87,723,95,1,24,11,1,145.0,368.8775510204082,316.66666666666663,100.0,800.0,122.22222222222223,100.0
20179,54,366,8,0,0,30,1,90.0,186.73469387755102,26.666666666666668,0.0,0.0,333.33333333333337,100.0
20181,77,874,39,2,0,40,1,128.33333333333334,445.9183673469388,130.0,200.0,0.0,444.44444444444446,100.0
20183,85,269,15,1,1,24,1,141.66666666666669,137.24489795918367,50.0,100.0,33.33333333333333,266.66666666666663,100.0
20185,71,503,13,0,0,3,1,118.33333333333333,256.6326530612245,43.333333333333336,0.0,0.0,33.33333333333333,100.0
20187,66,441,17,2,0,3,1,110.00000000000001,225.0,56.666666666666664,200.0,0.0,33.33333333333333,100.0
20189,56,337,10,1,0,2,1,93.33333333333333,171.9387755102041,33.33333333333333,100.0,0.0,22.22222222222222,100.0
20191,39,691,57,0,12,32,1,65.0,352.55102040816325,190.0,0.0,400.0,355.55555555555554,100.0
20193,67,551,14,0,0,40,1,111.66666666666667,281.1224489795918,46.666666666666664,0.0,0.0,444.44444444444446,100.0
20195,71,429,11,0,0,3,1,118.33333333333333,218.8775510204082,36.666666666666664,0.0,0.0,33.33333333333333,100.0
20197,79,355,43,0,22,11,1,131.66666666666666,181.12244897959184,143.33333333333334,0.0,733.3333333333333,122.22222222222223,100.0
20199,53,399,15,1,0,40,1,88.33333333333333,203.57142857142856,50.0,100.0,0.0,444.44444444444446,100.0
20201,73,349,18,0,15,10,1,121.66666666666666,178.0612244897959,60.0,0.0,500.0,111.11111111111111,100.0
20203,49,277,14,0,0,40,1,81.66666666666667,141.32653061224488,46.666666666666664,0.0,0.0,444.44444444444446,100.0
20205,38,244,40,0,13,21,1,63.33333333333333,124.48979591836735,133.33333333333331,0.0,433.3333333333333,233.33333333333334,100.0
20207,31,169,23,0,11,19,1,51.66666666666667,86.22448979591837,76.66666666666667,0.0,366.66666666666663,211.11111111111111,100.0
20209,49,154,48,0,18,12,1,81.66666666666667,78.57142857142857,160.0,0.0,600.0,133.33333333333331,100.0
21001,19,138,21,0,0,0,1,31.666666666666664,70.40816326530613,70.0,0.0,0.0,0.0,100.0
21003,18,132,33,0,0,0,1,30.0,67.3469387755102,110.00000000000001,0.0,0.0,0.0,100.0
21005,29,96,31,0,0,0,1,48.333333333333336,48.97959183673469,103.33333333333334,0.0,0.0,0.0,100.0
21007,126,184,77,1,56,30,1,210.0,93.87755102040816,256.6666666666667,100.0,1866.6666666666667,333.33333333333337,100.0
21009,23,194,31,0,0,0,1,38.333333333333336,98.9795918367347,103.33333333333334,0.0,0.0,0.0,100.0
21011,65,170,46,0,2,2,1,108.33333333333333,86.73469387755102,153.33333333333334,0.0,66.66666666666666,22.22222222222222,100.0
21013,106,182,66,2,1,2,1,176.66666666666666,92.85714285714286,220.00000000000003,200.0,33.33333333333333,22.22222222222222,100.0
21015,92,194,57,0,5,0,1,153.33333333333334,98.9795918367347,190.0,0.0,166.66666666666669,0.0,100.0
21017,30,97,80,0,0,0,1,50.0,49.48979591836735,266.66666666666663,0.0,0.0,0.0,100.0
21019,64,149,67,0,22,16,1,106.66666666666667,76.0204081632653,223.33333333333334,0.0,733.3333333333333,177.77777777777777,100.0
21021,26,80,18,0,0,0,1,43.333333333333336,40.816326530612244,60.0,0.0,0.0,0.0,100.0
21023,55,85,31,0,4,0,1,91.66666666666666,43.36734693877551,103.33333333333334,0.0,133.33333333333331,0.0,100.0
21025,188,333,103,1,4,2,1,313.3333333333333,169.89795918367346,343.3333333333333,100.0,133.33333333333331,22.22222222222222,100.0
21027,31,194,36,0,0,0,1,51.66666666666667,98.9795918367347,120.0,0.0,0.0,0.0,100.0
21029,34,166,39,0,0,0,1,56.666666666666664,84.6938775510204,130.0,0.0,0.0,0.0,100.0
21031,20,114,127,0,0,0,1,33.33333333333333,58.16326530612245,423.3333333333333,0.0,0.0,0.0,100.0
21033,132,119,26,1,47,31,1,220.00000000000003,60.71428571428571,86.66666666666667,100.0,1566.6666666666665,344.44444444444446,100.0
21035,111,294,60,1,49,34,1,185.0,150.0,200.0,100.0,1633.3333333333333,377.77777777777777,100.0
21037,60,134,53,0,5,0,1,100.0,68.36734693877551,176.66666666666666,0.0,166.66666666666669,0.0,100.0
21039,116,149,53,1,56,31,1,193.33333333333334,76.0204081632653,176.66666666666666,100.0,1866.6666666666667,344.44444444444446,100.0
21041,40,86,47,0,4,0,1,66.66666666666666,43.87755102040816,156.66666666666666,0.0,133.33333333333331,0.0,100.0
21043,68,121,62,0,20,16,1,113.33333333333333,61.73469387755102,206.66666666666669,0.0,666.6666666666667,177.77777777777777,100.0
21045,18,136,19,0,0,0,1,30.0,69.38775510204081,63.33333333333333,0.0,0.0,0.0,100.0
21047,122,348,66,2,45,29,1,203.33333333333331,177.55102040816325,220.00000000000003,200.0,1500.0,322.22222222222223,100.0
21049,26,101,32,0,0,0,1,43.333333333333336,51.53061224489795,106.66666666666667,0.0,0.0,0.0,100.0
21051,66,176,46,0,6,2,1,110.00000000000001,89.79591836734694,153.33333333333334,0.0,200.0,22.22222222222222,100.0
21053,18,97,13,0,0,0,1,30.0,49.48979591836735,43.333333333333336,0.0,0.0,0.0,100.0
21055,132,99,53,1,52,30,1,220.00000000000003,50.51020408163265,176.66666666666666,100.0,1733.3333333333333,333.33333333333337,100.0
21057,18,84,13,0,0,0,1,30.0,42.857142857142854,43.333333333333336,0.0,0.0,0.0,100.0
21059,141,313,93,1,51,28,1,235.0,159.6938775510204,310.0,100.0,1700.0,311.11111111111114,100.0
21061,20,125,44,0,0,0,1,33.33333333333333,63.775510204081634,146.66666666666666,0.0,0.0,0.0,100.0
21063,75,94,32,0,8,2,1,125.0,47.95918367346938,106.66666666666667,0.0,266.66666666666663,22.22222222222222,100.0
21065,66,253,110,0,7,2,1,110.00000000000001,129.08163265306123,366.66666666666663,0.0,233.33333333333334,22.22222222222222,100.0
21067,36,252,49,0,1,0,1,60.0,128.57142857142858,163.33333333333334,0.0,33.33333333333333,0.0,100.0
21069,70,150,58,0,6,2,1,116.66666666666667,76.53061224489795,193.33333333333334,0.0,200.0,22.22222222222222,100.0
21071,142,249,140,0,8,2,1,236.66666666666666,127.04081632653062,466.6666666666667,0.0,266.66666666666663,22.22222222222222,100.0
21073,31,138,50,0,0,0,1,51.66666666666667,70.40816326530613,166.66666666666669,0.0,0.0,0.0,100.0
21075,117,127,53,1,56,32,1,195.0,64.79591836734694,176.66666666666666,100.0,1866.6666666666667,355.55555555555554,100.0
21077,70,74,50,0,4,0,1,116.66666666666667,37.755102040816325,166.66666666666669,0.0,133.33333333333331,0.0,100.0
21079,23,90,22,0,0,0,1,38.333333333333336,45.91836734693878,73.33333333333333,0.0,0.0,0.0,100.0
21081,57,109,41,0,4,0,1,95.0,55.61224489795919,136.66666666666666,0.0,133.33333333333331,0.0,100.0
21083,120,250,56,1,54,32,1,200.0,127.55102040816327,186.66666666666666,100.0,1800.0,355.55555555555554,100.0
21085,30,156,28,0,0,0,1,50.0,79.59183673469387,93.33333333333333,0.0,0.0,0.0,100.0
21087,17,124,17,0,0,0,0,28.333333333333332,63.26530612244898,56.666666666666664,0.0,0.0,0.0,0.0
21089,69,167,52,0,20,16,1,114.99999999999999,85.20408163265306,173.33333333333334,0.0,666.6666666666667,177.77777777777777,100.0
21091,29,88,24,0,0,0,1,48.333333333333336,44.89795918367347,80.0,0.0,0.0,0.0,100.0
21093,36,249,54,0,0,0,1,60.0,127.04081632653062,180.0,0.0,0.0,0.0,100.0
21095,152,183,51,1,2,2,1,253.33333333333331,93.36734693877551,170.0,100.0,66.66666666666666,22.22222222222222,100.0
21097,30,95,34,0,0,0,1,50.0,48.46938775510204,113.33333333333333,0.0,0.0,0.0,100.0
21099,25,161,35,0,0,0,1,41.66666666666667,82.14285714285714,116.66666666666667,0.0,0.0,0.0,100.0
21101,140,194,76,1,51,30,1,233.33333333333334,98.9795918367347,253.33333333333331,100.0,1700.0,333.33333333333337,100.0
21103,32,122,26,0,0,0,1,53.333333333333336,62.244897959183675,86.66666666666667,0.0,0.0,0.0,100.0
21105,114,126,53,1,56,32,1,190.0,64.28571428571429,176.66666666666666,100.0,1866.6666666666667,355.55555555555554,100.0
21107,131,230,42,2,45,31,1,218.33333333333331,117.34693877551021,140.0,200.0,1500.0,344.44444444444446,100.0
21109,81,185,35,0,1,2,1,135.0,94.38775510204081,116.66666666666667,0.0,33.33333333333333,22.22222222222222,100.0
21111,37,566,190,0,3,0,1,61.66666666666667,288.7755102040816,633.3333333333333,0.0,100.0,0.0,100.0
21113,26,95,27,0,0,0,1,43.333333333333336,48.46938775510204,90.0,0.0,0.0,0.0,100.0
21115,88,216,61,0,4,2,1,146.66666666666666,110.20408163265304,203.33333333333331,0.0,133.33333333333331,22.22222222222222,100.0
21117,62,132,63,0,5,0,1,103.33333333333334,67.3469387755102,210.0,0.0,166.66666666666669,0.0,100.0
21119,84,117,33,1,10,2,1,140.0,59.693877551020414,110.00000000000001,100.0,333.33333333333337,22.22222222222222,100.0
21121,62,146,74,0,7,2,1,103.33333333333334,74.48979591836735,246.66666666666669,0.0,233.33333333333334,22.22222222222222,100.0
21123,27,105,17,0,0,0,1,45.0,53.57142857142857,56.666666666666664,0.0,0.0,0.0,100.0
21125,81,351,55,0,6,2,1,135.0,179.08163265306123,183.33333333333331,0.0,200.0,22.22222222222222,100.0
21127,64,139,43,0,20,16,1,106.66666666666667,70.91836734693877,143.33333333333334,0.0,666.6666666666667,177.77777777777777,100.0
21129,91,204,54,0,7,2,1,151.66666666666666,104.08163265306123,180.0,0.0,233.33333333333334,22.22222222222222,100.0
21131,96,236,59,0,3,2,1,160.0,120.40816326530613,196.66666666666666,0.0,100.0,22.22222222222222,100.0
21133,207,160,78,1,2,2,1,345.0,81.63265306122449,260.0,100.0,66.66666666666666,22.22222222222222,100.0
21135,55,84,69,0,4,0,1,91.66666666666666,42.857142857142854,229.99999999999997,0.0,133.33333333333331,0.0,100.0
21137,20,98,27,0,0,0,1,33.33333333333333,50.0,90.0,0.0,0.0,0.0,100.0
21139,131,162,61,2,52,31,1,218.33333333333331,82.6530612244898,203.33333333333331,200.0,1733.3333333333333,344.44444444444446,100.0
21141,19,168,42,0,0,0,1,31.666666666666664,85.71428571428571,140.0,0.0,0.0,0.0,100.0
21143,126,94,27,4,47,31,1,210.0,47.95918367346938,90.0,400.0,1566.6666666666665,344.44444444444446,100.0
21145,127,294,118,3,55,31,1,211.66666666666666,150.0,393.3333333333333,300.0,1833.3333333333333,344.44444444444446,100.0
21147,54,212,36,0,3,2,1,90.0,108.16326530612245,120.0,0.0,100.0,22.22222222222222,100.0
21149,131,119,54,2,45,28,1,218.33333333333331,60.71428571428571,180.0,200.0,1500.0,311.11111111111114,100.0
